OrgType,OrgCode,LocationName,Cty,Name,Address,Line2,Line3,Line4,Telephone,EmailAddress,ContactName,ediSONInstance,ediSONCompanyCode
General,ORG0379,,,ENGELITE P/L,7-19 BALLANTYNE STREET,SOUTHBANK,,,61 3 8633 8888,cargoservices.shipper+301069@gmail.com,TOM EVANS,0,ENPX0001
General,ORG0380,CNFOC,,"FUJIAN ONLEAD TRADING CO., LTD",71 WUSI ROAD,FUZHOU,,,86 591 28378966,cargoservices.shipper+301070@gmail.com,JANIE CHENG,0,FUON0001  
General,ORG0381,CNWNZ,,"WENZHOU MAYA TRADE CO., LTD.",168 DAOHANG ROAD,RUIAN CITY ZHEJIANG,,,86 577 66801877,cargoservices.shipper+301071@gmail.com,MICHAEL LIN,0,WEMA0008
General,ORG0382,HKHKG,,SSS PTY LTD,16 VALEDICTION ROAD,KINGS PARK,,,612 9672 3888,cargoservices.shipper+301072@gmail.com,CHERYL ARMSTRONG,0,SSPT0001
General,ORG0383,HKHKG,,REDSHIFT INDUSTRIES LTD,485 CASTLE PEAK ROAD,HONG KONG,,,852 2242 6116,cargoservices.shipper+301073@gmail.com,WILSON WONG,0,REIN0034
General,ORG0384,CNHGH,,"ZHEJIANG FAIRTRADE E-ECOMMERCE CO.,",308 NORTH ZHONGSHAN ROAD,HANGZHOU ZHEJIANG,,,86 571 88763899,cargoservices.shipper+301074@gmail.com,HEBE ZHANG,0,ZHFA0001
General,ORG0385,CNSHA,,"SUNAMI INTERNATIONAL CO., LTD",80 YUN GUANG ROAD,SHANGHAI,,,61 2 96693636,cargoservices.shipper+301080@gmail.com,CHERYL,0,SUIN0040
General,ORG0386,CNSHA,,TOYMONSTER  INTERNATIONAL LIMITED,JINZHONG ROAD,CHANGNING DISTRICT SHANGHAI,,,03 90410369,cargoservices.shipper+301081@gmail.com,CHRIS HARDIMAN,0,TOIN0074
General,ORG0387,HKHKG,,D & S CABLE INDUSTRIES (HK) LIMITED,151 GLOUCESTER ROAD,HONG KONG,,,86 755 83401338,cargoservices.shipper+301084@gmail.com,AGNEL PENG,0,DXXX0023  
General,ORG0388,CNCAN,,FESTA (GUANGZHOU) CO LTD,498 HUANSHI ROAD EAST,GUANGZHOU,,,86 20 87622123,cargoservices.shipper+301085@gmail.com,PATRICK NG,0,FEXX0022
General,ORG0389,HKHKG,,RAYLAND INDUSTRIAL & DEVELOPMENT CO,12-14 SAM CHUK STREET,SAN PO KONG,,,852 27635688,cargoservices.shipper+301090@gmail.com,GILBERT SIN,0,RAIN0013  
General,ORG0390,,,HOGEWONING B.V.,VINKENWEG 50,RIJNSBURG NETHERLANDS,,,31714028501,cargoservices.shipper+301094@gmail.com,TROMP HOGEWONING,0,HOHO0005  
General,ORG0391,CNNGB,,NINGBO SEW-STAR INTERNATIONAL TRADI,3 SHENGBAO ROAD,NINGBO JIANGBEI,,,86 574 87382610,cargoservices.shipper+301095@gmail.com,sales,0,NISE0005
General,ORG0392,CNGUI,,"EISHO CO., LTD.",CHAOYANG ROAD,GUILIN GUANGXI,,,86-773-5680350,cargoservices.shipper+301096@gmail.com,JELLY,0,EICO0002
General,ORG0393,CNHIN,,"ZHEJIANG QIMEI COMMODITY CO., LTD",2 XINYA ROAD,HAINING,,,86 0571 8358 ,cargoservices.shipper+301097@gmail.com,FIONA TAN,0,ZHQI0002  
General,ORG0394,CNDGG,,HK GALONG INDUSTRY LIMITED,1 FENGXING STREET,CHENGHAI SHANTOU GUANGDONG,,,86 754 87215595,cargoservices.shipper+301098@gmail.com,ADA WANG,0,HKGA0001
General,ORG0395,CNYIW,,"YIWU HONGXI CRAFT CO., LTD",533 SHENGSHOU ROAD,CHENGXI INDUSTRIAL AREA YIWU ZHEJIA,,,86 579 89907686,cargoservices.shipper+301099@gmail.com,JACKY CHENG,0,YIHO0001
General,ORG0396,CNTAO,,PARTY TIME DISTRIBUTION LIMITED,237 WAN NIANQUAN ROAD,LICANG DISTRICT QINGDAO,,,86 18660286101,cargoservices.shipper+301100@gmail.com,ANGIE LIU,0,PATI0001
General,ORG0397,,,JUPITER LIGHT APS,BILLEDVEJ 1 SAL 6,NORDHVAN DEMARK,,,45 3526 1111,cargoservices.shipper+301101@gmail.com,LISA LIN HALSKOV,0,JULI0001
General,ORG0398,,,R.H. SMITH AND SONS (WIGMAKERS) LIM,CALDICOTT DRIVE,GAINSBOROUGH LINCOLNSHIRE,,,44 1132 025457,cargoservices.shipper+301102@gmail.com,SHELLEY McGHIE,0,RXXX0019  
General,ORG0399,,,SAMBRO INTERNATIONAL LTD,HARDY'S GATE DUMERS LANE,BURY LANCASHIRE,,,0845 873 9380,cargoservices.shipper+301103@gmail.com,MIKE CLAYTON,0,SAIN0013
General,ORG0400,HKHKG,,WINGART INTERNATIONAL (HONG KONG) C,77-81 CHAI WA KOK STREET,TSUEN WAN N.T.,,,852 9424 2312,cargoservices.shipper+301105@gmail.com,JOANNA LI  / LEXI PENG,0,WIIN0033
General,ORG0401,CNNGB,,"NINGBO EVERSHINE INTERNATIONAL CO.,",99 XIANGYUN NORTH ROAD,HI TECH DISTRICT NINGBO,,,86 574 87256124,cargoservices.shipper+301106@gmail.com,AMY LOU,0,NIEV0004
General,ORG0402,HKHKG,,SPIN MASTER TOYS FAR EAST LTD,77 MODY ROAD,TSIM SHA TSUI EAST KOWLOON,,,852 21704160,cargoservices.shipper+301107@gmail.com,CASSANDRA NARDIN,0,SPTO0001  
General,ORG0403,HKHKG,,"MERCONSER (HK) TOYS CO., LIMITED",122 AUSTIN ROAD,TSIM SHA TSUI KOWLOON,,,86 754 85899755,cargoservices.shipper+301108@gmail.com,SANDY,0,MEXX0086
General,ORG0404,CNNGB,,"NINGBO TOPRANK IMPORT & EXPORT CO.,",958 QIAN HU NORTH ROAD,NINGBO ZHEJIANG,,,0574 87340880,cargoservices.shipper+301109@gmail.com,HANSEN,0,NITO0005
General,ORG0405,CNYZH,,"YANCHENG CREATIVE TRADING CO., LTD",11 JUHENG ROAD,YANCHENG CITY JIANGSU PROVINCE,,,86 515 68559886,cargoservices.shipper+301110@gmail.com,FENG LINMEI,0,YACR0002
General,ORG0406,CNCGS,,SUZHOU DARPOOL IMPORT AND EXPORT CO,28 XUEQIAN ROAD,HAIYU TOWN CHANGSHU JIANGSU,,,86 512 52386155,cargoservices.shipper+301111@gmail.com,PETER YAN,0,SUDA0002
General,ORG0407,CNDGG,,"FEILONG PLASTIC INDUSTRY CO., LTD",SOUTH OF WENGUAN ROAD,CHENHAI SHANTOU GUANGDONG,,,86 754 86989396,cargoservices.shipper+301112@gmail.com,BELINDA ZHANG,0,FEPL0001
General,ORG0408,AUMEL,,AUSTPAPER PTY LTD,32-36 CAPITAL LINK DRIVE,CAMPBELLFIELD VICTORIA,,,03 93570908,cargoservices.shipper+301113@gmail.com,ROBERT LANE,0,AUPA0004  
General,ORG0409,CNSZX,,"SHENZHEN SHUOYU TECHNOLOGY CO., LTD",DALANG STREET,LONGHUA DISTRICT SHENZHEN GUANGDONG,,,0086 755 2821,cargoservices.shipper+301114@gmail.com,YUANYUAN LONG,0,SHSH0020
General,ORG0410,HKHKG,,BUILDER PACKING AND MATERIALS LIMIT,25 TAI YIP STREET,KWUN TONG HONG KONG,,,852 2756 0657,cargoservices.shipper+301115@gmail.com,KAREN LAU,0,BUTR0003
General,ORG0411,CNSZX,,SHENZHEN SKY DRAGON AUDIO-VIDEO,LIUXIAN 2RD,DISTRICT 71 BAOAN SHENZHEN,,,86 755 2766 1570,cargoservices.shipper+301116@gmail.com,CELIA DENG,0,SHSK0002
General,ORG0412,CNCAN,,GUANGZHOU PRODIGY DAILY-PRODUCTION,62 BOAI ROAD,NANSHA DISTRICT GUANGZHOU,,,86 13928836486,cargoservices.shipper+301117@gmail.com,ANNIE HUANG,0,GUPR0004
General,ORG0413,CNSUQ,,"SUQIAN EASY DECORATE CARPET CO., LT",185 JINJIHU ROAD,SUQIAN ECONOMIC ZONE JIANGSU PROVIN,,,86 182 5108 1897,cargoservices.shipper+301118@gmail.com,DORIS CAI,0,SUEA0002
General,ORG0414,CNXMN,,PLAYFUN LIMITED,246 XIANYUE ROAD,XIAMEN FUJIAN,,,86 592 5206153,cargoservices.shipper+301119@gmail.com,SEVI LIN,0,PLLI0004
General,ORG0415,CNNIG,,"YIKAI CO., LIMITED",8 NAN'ERLI GUICHUN ROAD,NANNING GUANGXI,,,86 771 5318561,cargoservices.shipper+301120@gmail.com,WING ZHANG,0,YICO0002  
General,ORG0416,HKHKG,,"KELLY TOYS CO., LIMITED",505 HENNESSY ROAD,CAUSEWAY BAY,,,86 754 89310138,cargoservices.shipper+301121@gmail.com,MIA HUANG,0,KETO0002
General,ORG0417,CNSWA,,SHENGYING TOYS COMPANY LIMITED,DUTOU INDUSTRIAL PARK,SHANGHUA CHENGHAI DISTRICT SHANTOU,,,86 754 85606227,cargoservices.shipper+301122@gmail.com,CARINA,0,SHTO0008
General,ORG0418,AUMEL,,ZURU PTY LIMITED,525 COLLINS STREET,MELBOURNE,,,852 23746 9003,cargoservices.shipper+301123@gmail.com,NICHOLAS CLEAVER,0,ZUPT0001  
General,ORG0419,AUMEL,,IDEAL SOURCES PTY LTD,11-13 LAKEWOOD BOULEVARD,BRAESIDE,,,03 9587 7706,cargoservices.shipper+301124@gmail.com,TONY PASTORE,0,IDSO0004
General,ORG0420,CNSHA,,"SHANGHAI BEAR HUGS TOYS CO., LIMITE",1060 NEW SONGJIANG ROAD,SHANGHAI SONGJIANG,,,021 3779 3812,cargoservices.shipper+301125@gmail.com,SHANG FENG,0,SHBE0008
General,ORG0421,HKHKG,,GIFTED POINT LIMITED,1 WANG KWONG ROAD,KOWLOON  BAY KOWLOON,,,86 592 3675699,cargoservices.shipper+301126@gmail.com,VICTOR YE,0,GIPO0002
General,ORG0422,CNWNZ,,WENZHOU YUANFEI PET TOY PRODUCTS CO,NO 1 CHONGLE ROAD,SHUITOU PINGYANG WENZHOU ZHEJIANG,,,86 0577 5988,cargoservices.shipper+301127@gmail.com,ERICA,0,WEYU0001
General,ORG0423,HKHKG,,BON BON DEVELOPMENT LTD.,14 SCIENCE MUSEUM ROAD,TST EAST KLN. HONG KONG,,,852 2320 1990,cargoservices.shipper+301128@gmail.com,KATHLEEN CHEUNG,0,BOBO0002
General,ORG0424,,,PALADONE PRODUCTS LIMITED,APEX HOUSE DOLPHIN WAY,WEST SUSSEX SHOREHAM-BY-SEA,,,44 1273230037,cargoservices.shipper+301129@gmail.com,NATALEE HILTON,0,PAPR0003  
General,ORG0425,CNNGB,,"NINGBO LEVI HOME PRODUCTS CO., LTD",18 XINGYONG ROAD,JIANGBEI DISTRICT NINGBO ZHEJIANG,,,57456652150,cargoservices.shipper+301130@gmail.com,JORDAN XIA,0,NILE0001
General,ORG0426,BDDAC,,PRAN DAIRY LTD.,PRAGATI SARANI,MIDDLE BADDA,,,88 02 9881792,cargoservices.shipper+301131@gmail.com,TARIQUR RAHMAN,0,PRDA0003
General,ORG0427,HKHKG,,GREAT CHINA EMPIRE LTD,11 ON SUM STREET,SHEK MUN SHATIN,,,852 26869424,cargoservices.shipper+301132@gmail.com,EDDIE,0,GRCH0010  
General,ORG0428,AUMEL,,EC BIRCH PTY LTD,104 DOUGHARTY ROAD,HEIDELBERG WEST,,,03 9450 8900,cargoservices.shipper+301133@gmail.com,SHIV BENJAMIN,0,ECBI0001
General,ORG0429,SGSIN,,MAGNUM ASIA PTE LTD,30 CECIL STREET,PRUDENTIAL TOWEL SINGAPORE,,,61 3 9762 2000,cargoservices.shipper+301134@gmail.com,CORINNE RICO,0,MAAS0002
General,ORG0430,AUSYD,,BMS WHOLESALE PTY LTD,8 GLADSTONE ROAD,CASTLE HILL,,,61 2 9634 7224,cargoservices.shipper+301135@gmail.com,DAVID SMITH,0,BMWH0001
General,ORG0431,CNWHI,,WUHU DELUX MOBILE INTERNET DEVICE,WUHU MACHINERY INDUSTRIAL PARK,WUHU COUNTY,,,86 755 8959 7714,cargoservices.shipper+301136@gmail.com,OWEN WANG,0,WUDE0001
General,ORG0432,HKHKG,,DOLLAR QUEEN LIMITED,11 HOI SHING ROAD,TSUEN WAN,,,852 2620 5000,cargoservices.shipper+301138@gmail.com,JOCELYN LEE,0,DOQU0001
General,ORG0433,CNNGB,,"NINGBO EC LIFE IMP AND EXP CO.,LTD",136 SHUND ROAD,NIBGBO HAISHU,,,86 574 87625122,cargoservices.shipper+301139@gmail.com,JACKIE,0,NIEC0001
General,ORG0434,CNFOC,,FUJIAN JOHNSON INDUSTRIES CO. LTD.,158 WUSI ROAD,FUZHOU FUJIAN,,,86 591 86212080,cargoservices.shipper+301140@gmail.com,JOHNSON,0,FUJO0001
General,ORG0435,HKHKG,,SEASONS HK LTD,15 HING YIP STREET,KWUN TONG,,,852 2312 0110,cargoservices.shipper+301141@gmail.com,ALEX WONG,0,SEXX0033
General,ORG0436,CNYZH,,"YANGZHOU BRUSHMANN GROUP CO., LTD",433 MIDDLE JIANGYANG ROAD,YANGZHOU HANJIANG DISTRICT,,,86 514 87783151,cargoservices.shipper+301142@gmail.com,STEPHANIE TIAN,0,YABR0002
General,ORG0437,CNNGB,,"NINGBO SAGEMENT STATIONERY CO., LTD",299 GUANGHUA ROAD,NINGBO NATIONAL HI-TECH ZONE NINGBO,,,86 574 89072830,cargoservices.shipper+301144@gmail.com,COCO ZHUO,0,NISA0006
General,ORG0438,AUSYD,,NEON ORIENT OCEANIA PTY LTD,39/650 GEORGE STREET,SYDNEY,,,0409 571208,cargoservices.shipper+301149@gmail.com,MARK GRIFFITHS,0,NEOR0001
General,ORG0439,HKHKG,,GERMAN QUALITY CONFECTIONERY LTD,1 HOK YUEN STREET EAST,HONG HOM  HONG KONG,,,852 94080496,cargoservices.shipper+301154@gmail.com,BAERBEL LELLBACH,0,GEQU0001  
General,ORG0440,CNSZX,,SHINERICH INDUSTRIAL LIMITED,1006 FUZHONG 3RD ROAD,SHENZHEN,,,86 755 88267722,cargoservices.shipper+301155@gmail.com,JACKY  LEUNG,0,SHIN0008  
General,ORG0441,CNHGH,,"HANGZHOU RENA PET PRODUCTES CO., LT",39 XINGFA ROAD XINGQIAO STREET,YUHANG DISTRICT HANGZHOU,,,86 571 8616 0970,cargoservices.shipper+301156@gmail.com,NANCY,0,HARE0010
General,ORG0442,HKHKG,,CHASE ON PLASTIC HOUSEWARE LIMITED,182-190 TAI LIN PAI ROAD,KWAI CHUNG N.T.,,,852 2427 3933,cargoservices.shipper+301157@gmail.com,LEO WEI,0,CHON0001  
General,ORG0443,CNSZX,,SHENZHEN OCEANTECH ELECTRONICS CO L,YINTIAN ROAD XI XIANG STREET,BAOAN DISTRICT SHENZHEN GUANGDONG,,,86 138 2745 1180,cargoservices.shipper+301158@gmail.com,SIMON,0,SHOC0001
General,ORG0444,CNJIX,,"XINGAN GREATCHIP INDUSTRY CO., LTD",NORTHERN E-COMMERCE INDUSTRIAL PARK,OF XINGAN JIAN JIANGXI,,,86 796 7139088,cargoservices.shipper+301159@gmail.com,SHIELA,0,XIGR0003
General,ORG0445,CNSHA,,GMA SHANGHAI BRANCH,3062 YANAN WEST ROAD,SHANGHAI,,,86 21 61031555,cargoservices.shipper+301160@gmail.com,PATRICK LEE,0,GMSH0001
General,ORG0446,HKHKG,,KID'S TOYS HK LTD,96 NATHAN ROAD,TSIMSHATSUI,,,852 23688985,cargoservices.shipper+301161@gmail.com,CLIFF CHEUNG,0,KITO0008
General,ORG0447,AUSYD,,BRANDS AND MARKS PTY LIMITED,1 BOX ROAD,TAREN POINT,,,02 8960 9010,cargoservices.shipper+301162@gmail.com,PAUL GRUNDY,0,BRXX0037
General,ORG0448,,,BOOM SWEETS EOOD,UL. KOZANOVSKA 26,ASENOVGRAD,,,359 33124344,cargoservices.shipper+301163@gmail.com,HANS BOOM,0,BOSW0001
General,ORG0449,TWKHH,,K. L. AND LING INTERNATIONAL INC.,206 SEC 1 MIN SHENG ROAD,KAOHSIUNG TAIWAN,,,886 7 2265221,cargoservices.shipper+301164@gmail.com,SOPHIA,0,KXLX0001
General,ORG0450,CNNGB,,"NINGBO HUALEI TOOL CO., LTD.",EAST SECTION GUAN HAI WEI IND ZONE,CIXI ZHEJIANG,,,86 574 6366 8202,cargoservices.shipper+301165@gmail.com,MEGAN FANG,0,NIHU0002  
General,ORG0451,BDDAC,,DURABLE PLASTIC LTD.,PRAN RFL CENTER,105 MIDDLE BADDA DHAKA,,,8802 988 1792,cargoservices.shipper+301166@gmail.com,JOYANTA KUMAR ROY,0,DUPL0003
General,ORG0452,TWTPE,,RITEK CORPORATION,42 KUAN-FU N. ROAD,HSIN-CHU INDUSTRIAL PARK,,,886 3 598 7298,cargoservices.shipper+301169@gmail.com,EMILY KAO,0,RICO0009
